gene,err_spaceflight,err_ground,err_ratio
AT5G56450,0.16008829,0.0655562,2.4420004
AT3G55580,0.6143958,0.2515979,2.4419749
AT1G73110,0.22860137,0.09361583,2.441909
AT1G62410,0.3291632,0.1348347,2.4412346
AT4G37730,0.26915437,0.110262625,2.4410298
AT3G48550,0.40323347,0.16520914,2.4407454
AT5G39550,0.32419258,0.13283515,2.440563
AT1G15640,0.41006324,0.16803093,2.440403
AT2G40815,0.14938278,0.061219446,2.4401193
AT5G59660,0.41156322,0.16866596,2.440108
AT1G65880,0.46197492,0.18933582,2.4399762
AT5G55010,0.61124986,0.2505483,2.4396489
AT4G27585,0.23400521,0.095932275,2.439275
AT5G40550,0.19751926,0.08097917,2.4391365
AT1G24600,0.6161301,0.252609,2.4390662
AT5G19260,0.4220022,0.1730249,2.438968
AT4G36470,0.3325456,0.13635066,2.4388995
AT5G24230,0.41185078,0.16887143,2.438842
AT5G17530,0.105003044,0.04305474,2.4388258
AT2G39910,0.17391156,0.071314424,2.4386587
AT1G73410,0.4109084,0.16853371,2.4381375
AT1G52290,0.41938332,0.17202945,2.4378574
AT1G08320,0.29586104,0.121380895,2.4374595
AT5G50520,0.4002305,0.16420494,2.437384
AT3G50140,0.5358229,0.21984985,2.437222
AT5G13430,0.13256386,0.054391965,2.437195
AT5G25500,0.23739098,0.09741587,2.4368818
AT2G30940,0.401795,0.16489756,2.4366338
AT3G59030,0.37248743,0.15286998,2.4366286
AT1G55940,0.4370221,0.1793561,2.4366167
AT3G54800,0.4631398,0.1900765,2.4365966
AT1G71940,0.17938626,0.07362393,2.4365208
AT3G50190,0.39709678,0.16299093,2.436312
AT4G19185,0.14095372,0.05785789,2.4362051
AT1G54890,0.5199231,0.21342807,2.4360576
AT1G68890,0.23679745,0.09720756,2.4359982
AT2G07777,0.6823237,0.28013164,2.4357252
AT3G20280,0.19159569,0.07868605,2.4349382
AT1G77200,0.50157624,0.20600228,2.434809
AT5G04790,0.57933396,0.23794895,2.4346983
AT1G52990,0.64386195,0.26446098,2.43462
AT5G42630,0.368886,0.15151925,2.4345815
AT3G12730,0.2540186,0.10435062,2.4342797
AT5G27800,0.18825147,0.077337235,2.434163
AT3G42800,0.47320876,0.19440883,2.4340906
AT3G20620,0.15122941,0.062130634,2.434055
AT3G60010,0.57730734,0.23718078,2.434039
AT5G01015,0.5966847,0.24514617,2.4339955
AT3G31430,0.21172528,0.08699418,2.4337866
AT2G29310,0.40346548,0.16578327,2.4336922
AT3G62890,0.24097702,0.09901977,2.433625
AT1G68230,0.41678232,0.1712613,2.4336047
AT1G10560,0.36451268,0.1497961,2.433392
AT1G04700,0.2817356,0.11578754,2.4332116
AT5G59120,0.31343442,0.12884188,2.4327059
AT1G33080,0.24045867,0.098848104,2.4326077
AT5G66230,0.38278952,0.15736826,2.432444
AT1G55200,0.3457777,0.14215815,2.432345
AT2G21910,0.54794914,0.225289,2.4322052
AT5G05390,0.5495208,0.22600468,2.4314575
AT5G49190,0.40523583,0.16667606,2.4312778
AT5G64780,0.35974717,0.14798369,2.430992
AT1G54330,0.4691847,0.19300966,2.430887
AT1G18810,0.37558812,0.1545194,2.4306858
AT1G68700,0.5052748,0.20788278,2.4305754
AT1G24575,0.56297666,0.23162872,2.4305131
AT3G26290,0.5331986,0.21938616,2.430411
AT3G54580,0.43856326,0.18045473,2.4303226
AT5G28190,0.20218095,0.08319554,2.4301896
AT3G51750,0.59686613,0.24561316,2.4301064
AT5G44630,0.41940185,0.1726382,2.4293687
AT5G66280,0.29118085,0.119866036,2.4292188
AT5G37420,0.5166159,0.21269679,2.4288843
AT1G06710,0.20829934,0.08576074,2.4288423
AT3G14410,0.14647935,0.060314454,2.428594
AT1G36230,0.24483907,0.10082062,2.428462
AT3G48440,0.18141183,0.074704595,2.428389
AT5G35400,0.17335215,0.071398,2.4279692
AT1G06340,0.53337485,0.21969408,2.4278069
AT4G27290,0.42724884,0.17598765,2.4277203
AT4G40020,0.49244598,0.20284523,2.427693
AT5G57980,0.4981228,0.20518859,2.427634
AT4G36060,0.41708046,0.17180875,2.4275854
AT1G05210,0.33091977,0.13631672,2.42758
AT1G75050,0.48052076,0.19794537,2.427542
AT3G09660,0.21173571,0.087224126,2.42749
AT2G04440,0.48011333,0.19779405,2.4273393
AT1G77655,0.36986843,0.15239453,2.427045
AT2G17520,0.1892299,0.07796723,2.427044
AT3G16360,0.714011,0.2942039,2.4269257
AT5G05870,0.1916387,0.07896607,2.4268482
AT3G15390,0.19802612,0.08159873,2.4268284
AT2G47780,0.7440523,0.30662844,2.42656
AT5G63870,0.11706963,0.048246726,2.4264777
AT4G28590,0.23992787,0.09888112,2.4264274
AT1G71290,0.37737373,0.15557607,2.425654
AT1G26780,0.39207,0.16167103,2.4251096
AT5G16570,0.4566325,0.18829754,2.4250581
AT1G01180,0.44773245,0.18463378,2.4249756
AT5G36260,0.4001723,0.165048,2.424581
AT2G42240,0.14099808,0.058157437,2.42442
AT4G04190,0.2915519,0.12025913,2.4243639
AT1G29520,0.20011766,0.08254961,2.4242108
AT5G45300,0.1351525,0.05575559,2.4240167
AT2G29470,0.7207091,0.2973267,2.4239635
AT5G15280,0.17258951,0.07120591,2.4238086
AT4G11000,0.638322,0.26335517,2.4238067
AT5G53680,0.6127154,0.2527931,2.423782
AT4G32430,0.26003397,0.10728723,2.4237177
AT3G29310,0.12949803,0.053430732,2.4236615
AT4G39960,0.16461912,0.06793872,2.4230525
AT1G03400,0.34185925,0.14108963,2.4229932
AT3G26710,0.16846229,0.06952668,2.4229875
AT3G10470,0.45951757,0.18965381,2.422928
AT5G55590,0.4217964,0.17409874,2.4227421
AT4G30430,0.6273304,0.25895768,2.4225209
AT1G11410,0.26097062,0.10772785,2.422499
AT1G33840,0.71665496,0.2958527,2.422337
AT5G38610,0.34177497,0.14110324,2.4221623
AT1G49030,0.5342132,0.22057585,2.4219022
AT1G64320,0.45359042,0.18729445,2.4218037
AT1G12160,0.28776944,0.11882695,2.4217522
AT1G07745,0.23270886,0.09609901,2.421553
AT2G19280,0.17486739,0.072227366,2.4210682
AT1G50930,0.3934196,0.16250645,2.4209473
AT3G09730,0.24814695,0.102500364,2.420937
AT1G30230,0.13438638,0.055531144,2.4200177
AT5G48010,0.5326669,0.22011298,2.4199703
AT4G22600,0.3582632,0.148051,2.4198632
AT4G15440,0.54321355,0.224504,2.4196162
AT5G02940,0.28465876,0.11765128,2.4195125
AT1G27880,0.22736602,0.09399027,2.4190376
AT1G15990,0.40547007,0.16762102,2.418969
AT1G27640,0.53405297,0.22081035,2.4186046
AT3G55150,0.40036654,0.1655612,2.4182386
AT1G07520,0.36311683,0.15020439,2.4174845
AT3G09240,0.4174538,0.17272265,2.4169023
AT4G00350,0.57211626,0.2367354,2.4166906
AT1G15720,0.26931208,0.111441515,2.4166224
AT1G50575,0.16757223,0.06935438,2.4161735
AT2G05900,0.23228781,0.096140094,2.4161386
AT1G64800,0.3966662,0.16417676,2.416092
AT3G10240,0.3345196,0.13845977,2.4160054
AT3G04990,0.27072632,0.11206426,2.4158132
AT1G68110,0.43469077,0.17996618,2.4154024
AT3G12820,0.5501057,0.22779842,2.414879
AT2G14100,0.34181646,0.1415799,2.4143004
AT4G30420,0.29147592,0.12073749,2.4141293
AT5G24820,0.5712675,0.23664172,2.4140606
AT1G31180,0.20296621,0.08409478,2.413541
AT4G24970,0.2375585,0.09844481,2.4131134
AT3G44550,0.4793375,0.1986563,2.4128983
AT2G29350,0.8274148,0.34292254,2.412833
AT1G09680,0.28879166,0.11969818,2.4126651
AT5G64905,0.6793793,0.28159544,2.4126077
AT3G16660,0.43797857,0.18156295,2.4122682
AT1G50400,0.48899677,0.20271358,2.4122546
AT3G50550,0.24978003,0.10354786,2.4122179
AT3G15355,0.12943655,0.053668227,2.4117906
AT5G38980,0.40821183,0.16926394,2.4116879
AT3G48350,0.4197385,0.17404543,2.4116604
AT3G51970,0.39848486,0.1652425,2.4115155
AT4G14695,0.5195141,0.21544911,2.4113076
AT2G30690,0.41501182,0.1721137,2.4112651
AT4G00650,0.26082796,0.10817745,2.4111118
AT5G12100,0.18259226,0.07573195,2.4110332
AT3G13760,0.3725672,0.15452702,2.4110162
AT1G79430,0.15437113,0.06402749,2.4110131
AT1G70070,0.1584758,0.06574142,2.4105926
AT5G23830,0.44118774,0.18302566,2.410524
AT4G18180,0.24844651,0.10307053,2.4104514
AT5G54270,0.3156942,0.13097598,2.4103212
AT4G13580,0.39059561,0.16206516,2.4101143
AT1G51100,0.24030223,0.099716865,2.4098454
AT2G42010,0.13823557,0.05736509,2.4097502
AT4G26390,0.46814835,0.19429518,2.4094696
AT3G53510,0.2990041,0.124111526,2.4091566
AT2G40810,0.14058562,0.05837699,2.4082363
AT1G15170,0.21108837,0.08765412,2.4081967
AT5G03200,0.38582087,0.16022351,2.4080162
AT3G21400,0.17638516,0.07325377,2.4078643
AT5G14150,0.30029356,0.12473349,2.4074812
AT1G26410,0.7595943,0.315555,2.4071693
AT5G17520,0.22741619,0.094497755,2.4065776
AT5G38030,0.35993114,0.14957368,2.40638
AT2G47050,0.60931295,0.2532381,2.4060872
AT5G24320,0.14261463,0.05927979,2.405788
AT3G07330,0.11217705,0.04662945,2.405712
AT2G29600,0.33597896,0.13966389,2.4056249
AT1G05400,0.37051627,0.15403736,2.4053662
AT1G01380,0.47146648,0.19603921,2.40496
AT3G54590,0.42434394,0.17645499,2.404828
AT1G48510,0.2670836,0.111067005,2.4047067
AT5G39790,0.26166165,0.108815044,2.4046457
AT1G51390,0.18770981,0.078076296,2.404184
AT3G49400,0.26516613,0.1102946,2.4041622
AT1G22050,0.18775828,0.07810579,2.4038968
AT1G13140,0.37461168,0.15584363,2.4037662
AT1G04290,0.24640867,0.10251142,2.403719
AT5G56730,0.12481351,0.051936142,2.4032106
AT2G44090,0.097499065,0.04057282,2.403063
AT5G22910,0.3072424,0.12785482,2.4030564
AT1G26730,0.3740935,0.15568043,2.4029574
AT2G18180,0.5362952,0.22318172,2.4029527
AT3G30460,0.6008785,0.25007963,2.4027486
AT4G15230,0.28498277,0.11861006,2.402686
AT2G01510,0.32907066,0.13696627,2.402567
AT5G61990,0.17461587,0.07268226,2.4024549
AT1G14260,0.3378523,0.14065976,2.4019113
AT2G27550,0.36951396,0.15387298,2.4014218
AT2G05810,0.2655416,0.110581554,2.401319
AT3G50540,0.5130608,0.21377425,2.400012
AT5G52890,0.25176486,0.10490186,2.4000037
AT4G19580,0.33065477,0.13777491,2.3999634
AT5G46320,0.30531552,0.1272211,2.3998811
AT5G43790,0.18968646,0.07904056,2.3998623
AT1G67640,0.40503937,0.16878565,2.3997262
AT1G29510,0.5256521,0.21905091,2.39968
AT5G49260,0.29766408,0.12404461,2.3996532
AT2G16920,0.114325844,0.047643438,2.3996131
AT1G79220,0.20911664,0.08714966,2.3995116
AT3G45810,0.24308965,0.10130816,2.3995068
AT5G13350,0.24430381,0.1018213,2.3993387
AT2G25220,0.264755,0.11034672,2.399301
AT5G19470,0.8309367,0.3463363,2.399219
AT1G61520,0.17522869,0.073036395,2.3991966
AT1G23010,0.34703818,0.14466068,2.3989804
AT3G04270,0.33935317,0.14146169,2.398905
AT3G13190,0.21484227,0.089571945,2.398544
AT1G51520,0.34798014,0.14508832,2.398402
AT2G20170,0.3601169,0.15016297,2.3981736
AT5G58610,0.5025436,0.20956203,2.398066
AT5G47800,0.2643508,0.11023666,2.3980298
AT1G51450,0.13610415,0.05675821,2.3979638
AT5G33370,0.53943515,0.22496,2.3979156
AT5G26900,0.42861226,0.17875174,2.3978074
AT1G25240,0.4701394,0.19607566,2.3977447
AT1G18970,0.48237538,0.20118117,2.397716
AT5G54950,0.6739993,0.281233,2.3965867
AT5G16980,0.75850016,0.31654328,2.3961973
AT4G30320,0.4337309,0.18101087,2.3961592
AT1G61080,0.39608294,0.16530235,2.3961117
AT4G13890,0.57023585,0.2379992,2.3959568
AT2G25230,0.3239417,0.13522203,2.395628
AT2G27520,0.37337536,0.15587091,2.3954136
AT3G23270,0.29658455,0.1238228,2.3952336
AT4G25760,0.4406679,0.18398117,2.3951793
AT5G18070,0.1383721,0.05777255,2.3951178
AT4G30000,0.16022338,0.06690237,2.3948832
AT4G36620,0.39055178,0.16307996,2.394848
AT3G25810,0.33122283,0.13831666,2.3946702
AT1G50990,0.20455354,0.085427105,2.3944805
AT3G46830,0.09723779,0.0406127,2.3942697
AT5G63760,0.22770727,0.09510771,2.394204
AT4G01900,0.19888163,0.08308158,2.393811
AT5G49780,0.37825722,0.1580199,2.3937314
AT3G61760,0.31003463,0.12952177,2.393687
AT5G45480,0.35519385,0.14842325,2.3931143
AT5G02630,0.22750075,0.09506656,2.3930678
AT5G07630,0.18483299,0.07725298,2.3925676
AT3G45750,0.14915676,0.062343236,2.3925087
AT4G38830,0.41905186,0.17516157,2.392373
AT3G08800,0.21040669,0.08795015,2.3923402
AT3G52155,0.16924351,0.07075117,2.3920949
AT1G15830,0.45515838,0.19028297,2.3920078
AT5G06410,0.1891026,0.079057984,2.391948
AT1G06870,0.2399815,0.10034228,2.3916287
AT3G63060,0.51597303,0.21575157,2.3915143
AT1G52260,0.19809441,0.08283287,2.391495
AT4G10850,0.567257,0.23720236,2.3914473
AT1G21970,0.3128511,0.13082471,2.3913758
AT3G60840,0.26719522,0.11173879,2.3912485
AT1G33340,0.35200492,0.14720571,2.3912446
AT3G17630,0.24099238,0.10079887,2.390824
AT5G18760,0.16760485,0.07010428,2.390793
AT2G28670,0.26027888,0.10886844,2.390765
AT2G32390,0.28237697,0.118113376,2.390728
AT2G47310,0.19544224,0.08176114,2.390405
AT5G44330,0.286508,0.1198599,2.3903573
AT5G59590,0.44904798,0.1878947,2.3898914
AT1G12370,0.3747923,0.1568277,2.3898346
AT2G25580,0.14062664,0.058845863,2.389745
AT5G63220,0.14368409,0.060125813,2.3897233
AT5G49890,0.15377846,0.06435111,2.3896782
AT4G09820,0.56782174,0.23762478,2.3895729
AT5G45600,0.17286716,0.07235473,2.3891618
AT4G26280,0.27677846,0.11586623,2.3887758
AT3G59270,0.53294367,0.22312467,2.3885465
AT2G34210,0.58173424,0.24356115,2.3884523
AT3G62280,0.36816576,0.1541547,2.3882873
AT1G69470,0.50091875,0.20977241,2.3879151
AT5G28470,0.37353924,0.15643507,2.3878226
AT3G58550,0.5342739,0.2237847,2.387446
AT4G31600,0.19350389,0.081059225,2.3871913
AT3G22150,0.2214608,0.09278438,2.3868325
AT3G08980,0.23289588,0.09757794,2.3867676
AT2G19560,0.13231485,0.05543949,2.386653
AT3G59370,0.3564636,0.1493595,2.3866148
AT5G17700,0.503301,0.21088652,2.3865962
AT3G18120,0.30202764,0.12655386,2.3865538
AT4G19460,0.39317268,0.16474764,2.3865147
AT1G26330,0.3032453,0.12706617,2.3865147
AT5G63020,0.3435416,0.14395508,2.3864496
AT3G49880,0.14183632,0.059445553,2.3859866
AT2G20800,0.7423155,0.3111386,2.3858032
AT1G68185,0.1317202,0.05521644,2.3855245
AT3G44730,0.26375765,0.11057787,2.385266
AT3G51680,0.4590951,0.19249725,2.3849435
AT1G65490,0.60461766,0.25353172,2.3847811
AT1G35530,0.27477872,0.115224995,2.3847144
AT4G14970,0.29824555,0.12507434,2.384546
AT5G44160,0.23729025,0.09952206,2.3842978
AT5G11060,0.32199407,0.13504805,2.3842924
AT1G22980,0.38706428,0.1623427,2.3842418
AT1G11160,0.27720806,0.116282605,2.3839166
AT5G49250,0.34814426,0.14604454,2.3838222
AT1G11420,0.27439693,0.11511837,2.3836067
AT1G19650,0.2277469,0.09554815,2.3835824
AT5G43550,0.3425141,0.14369722,2.3835816
AT1G30660,0.5293582,0.22209136,2.3835154
AT1G43010,0.4485095,0.18817645,2.3834517
AT1G22885,0.33670235,0.14126737,2.38344
AT5G07130,0.321486,0.13490777,2.3830056
AT1G23560,0.37009364,0.15530957,2.3829415
AT3G44250,0.24273957,0.10187918,2.3826218
AT3G16320,0.2388878,0.100272775,2.3823793
AT2G32340,0.3125786,0.13120715,2.3823285
AT1G23050,0.59116614,0.2481647,2.3821523
AT3G26350,0.39924324,0.1676253,2.38176
AT1G56670,0.33329287,0.13994357,2.381623
AT5G43520,0.43754154,0.18373014,2.3814356
AT3G14580,0.38424596,0.16136241,2.3812604
AT3G09860,0.26037923,0.10938449,2.3804033
AT5G17780,0.5102841,0.21444325,2.3795764
AT2G17730,0.22653,0.09520031,2.379509
AT1G27070,0.14293881,0.060071263,2.3794868
AT1G64930,0.38320318,0.16105793,2.3792875
AT3G14520,0.3376311,0.14191987,2.3790262
AT4G16080,0.38959473,0.16376467,2.3789911
AT1G14550,0.68333375,0.28730607,2.3784175
AT2G28880,0.16031587,0.06740904,2.3782547
AT4G38860,0.5219494,0.21946938,2.3782332
AT5G37550,0.46407658,0.19521223,2.3772924
AT2G15780,0.7156309,0.30113637,2.3764346
AT2G44660,0.2538599,0.10684061,2.3760617
AT2G39410,0.40670663,0.17119735,2.3756592
AT1G80950,0.12805766,0.053909224,2.3754308
AT2G34440,0.52839684,0.22245878,2.3752573
AT1G01210,0.34339938,0.14460862,2.374681
AT1G26210,0.47232342,0.19890475,2.374621
AT4G04790,0.251221,0.105797574,2.374544
AT1G80340,0.5398863,0.2273657,2.3745282
AT1G73560,0.38644868,0.16276926,2.3742115
AT4G28330,0.36724162,0.15469736,2.3739357
AT5G24750,0.21066159,0.0887399,2.3739216
AT3G20580,0.45711362,0.19256668,2.3737938
AT3G57690,0.49400347,0.20812614,2.373577
AT4G39040,0.14328915,0.060368687,2.373567
AT5G46400,0.15877867,0.06689677,2.3734877
AT1G34360,0.13579431,0.05721376,2.373455
AT4G32000,0.24615143,0.1037111,2.3734336
AT1G18170,0.18087468,0.07620931,2.3733933
AT5G45970,0.4587402,0.19329567,2.3732562
AT4G35130,0.26282883,0.11076091,2.3729384
AT3G59710,0.5313613,0.22394195,2.3727634
AT1G47300,0.24059482,0.101403944,2.3726375
AT4G38010,0.30157992,0.12711178,2.3725567
AT2G43235,0.14167634,0.059716072,2.3724988
AT1G76500,0.22843072,0.09629079,2.3723006
AT2G18020,0.1288599,0.05432018,2.3722286
AT3G07450,0.54655516,0.23044918,2.3716948
AT3G49850,0.13172399,0.055542022,2.371609
AT4G23420,0.3603823,0.15196918,2.3714168
AT5G01870,0.43994263,0.18553355,2.3712292
AT3G16450,0.5094429,0.21488023,2.3708227
AT1G72910,0.6136124,0.25882596,2.370753
AT3G29280,0.21893372,0.09236642,2.3702738
AT1G01980,0.47626436,0.20094055,2.3701754
AT4G15330,0.34332758,0.14485648,2.370122
AT3G62000,0.17581365,0.07418006,2.3700929
AT4G19440,0.21221966,0.0895431,2.370028
AT2G43580,0.6680747,0.28188932,2.3699894
AT1G17330,0.20737861,0.08750369,2.3699412
AT4G36590,0.52979255,0.22355501,2.369853
AT1G54110,0.1732733,0.07311655,2.369823
AT3G01410,0.26255018,0.11080195,2.3695445
AT2G18350,0.26332834,0.11113506,2.3694444
AT3G15860,0.4179904,0.17641653,2.3693378
AT4G16515,0.503273,0.21245088,2.368891
AT4G05030,0.7364712,0.31090343,2.3688102
AT5G35930,0.12580584,0.05311055,2.3687537
AT5G05840,0.53590614,0.22625285,2.3686159
AT3G21520,0.61247015,0.25860694,2.3683438
AT4G05170,0.48496872,0.20477526,2.3682973
AT2G15680,0.3321061,0.14024371,2.368064
AT4G36110,0.6814265,0.28776678,2.367982
AT2G25810,0.37121332,0.15677106,2.3678687
AT5G66570,0.17211147,0.07269126,2.3677049
AT1G74540,0.39515045,0.16691281,2.3674061
AT5G25830,0.26917127,0.113708295,2.3672085
AT1G56350,0.13899893,0.05872183,2.3670738
AT1G27920,0.40668237,0.17182495,2.366841
AT3G49660,0.23916735,0.101052605,2.3667607
AT5G53220,0.21729213,0.091823794,2.366403
AT3G21180,0.35647246,0.15064175,2.3663588
AT2G16880,0.14947814,0.063173,2.366171
AT5G16310,0.1664476,0.07034523,2.366153
AT3G47170,0.26878428,0.11359571,2.366148
AT1G24330,0.29066962,0.1228485,2.3660817
AT1G34410,0.23519364,0.09940481,2.3660185
AT4G30090,0.41493037,0.17538607,2.3658113
AT1G15520,0.6636909,0.28062394,2.3650546
AT2G31790,0.26704237,0.112912446,2.365039
AT3G24280,0.41551784,0.17569418,2.365006
AT1G21340,0.48118216,0.20347586,2.364812
AT2G30080,0.25653562,0.10848039,2.364811
AT1G17710,0.8512261,0.36001655,2.3644083
AT5G54410,0.29943466,0.12664314,2.3643968
AT1G21540,0.4471708,0.18913914,2.3642423
AT5G27440,0.41740465,0.17655939,2.3641033
AT5G47160,0.4021589,0.17011191,2.364084
AT5G63040,0.14860341,0.06286036,2.3640237
AT2G01320,0.18408515,0.07787038,2.3639944
AT4G15630,0.37837714,0.16007142,2.3638017
AT1G09000,0.20314111,0.08594359,2.3636563
AT5G14020,0.34923118,0.14779067,2.363012
AT2G37560,0.29630458,0.12539953,2.362884
AT5G44470,0.25841415,0.109383844,2.3624525
AT1G79770,0.4115323,0.17421383,2.362225
AT3G56740,0.1151036,0.048727598,2.3621845
AT2G17170,0.2794829,0.118344165,2.361611
AT1G78940,0.3325738,0.14084877,2.3612118
AT5G19920,0.19325031,0.08184776,2.3610945
AT5G60610,0.42666474,0.18072228,2.360886
AT3G50230,0.4150066,0.17578578,2.3608654
AT3G28020,0.17905739,0.07584564,2.3608131
AT1G48980,0.39793253,0.16857366,2.3605852
AT4G28530,0.39047325,0.16547802,2.359668
AT5G59300,0.16960451,0.071877174,2.3596432
AT2G42920,0.1937218,0.08210157,2.359538
AT4G29740,0.581094,0.24629837,2.3593092
AT4G02270,0.4799226,0.20341933,2.359277
AT3G07520,0.25408894,0.10769941,2.3592415
AT3G60560,0.24121471,0.10228602,2.3582373
AT5G17570,0.16568458,0.07026617,2.3579564
AT1G78980,0.21658735,0.09185897,2.3578246
AT4G16030,0.4052261,0.17188041,2.3576047
AT1G61610,0.5405217,0.22930403,2.357227
AT3G11150,0.5042957,0.21396016,2.3569608
AT4G02090,0.3437883,0.14586127,2.3569536
AT2G32440,0.13772891,0.05844484,2.3565621
AT5G54780,0.20532097,0.08712858,2.3565283
AT5G10500,0.27875808,0.11829866,2.3563924
AT5G54700,0.5575338,0.23666303,2.3558128
AT1G30870,0.37984613,0.16124213,2.3557496
AT2G34740,0.390117,0.16560568,2.3556979
AT4G27340,0.18031634,0.076548,2.355598
AT5G16160,0.37316853,0.15842919,2.3554277
AT5G45440,0.46681964,0.19820492,2.3552372
AT1G66280,0.44522178,0.18903531,2.3552306
AT4G17220,0.3734022,0.15854517,2.3551786
AT5G20040,0.14093274,0.05984305,2.355039
AT3G09050,0.22949198,0.09746153,2.3546927
AT5G15890,0.3567551,0.15152493,2.3544316
AT1G43770,0.1832242,0.07782516,2.3543053
AT1G69280,0.21308517,0.090523385,2.3539238
AT5G07700,0.46513236,0.19761115,2.3537757
AT4G34920,0.373158,0.15857571,2.353185
AT5G61340,0.2830259,0.12031494,2.352375
AT5G52220,0.41639927,0.17703508,2.352072
AT1G52870,0.24462834,0.10402332,2.3516681
AT5G52230,0.16262448,0.06915375,2.3516362
AT2G16250,0.21360998,0.090846434,2.3513303
AT1G18440,0.14007662,0.059576865,2.351191
AT5G53320,0.33301994,0.1416416,2.3511448
AT5G53430,0.13099188,0.055719346,2.3509223
AT5G18430,0.36279157,0.1543202,2.3509011
AT3G44880,0.21865256,0.09302717,2.350416
AT1G53270,0.3516054,0.14960812,2.3501756
AT1G04490,0.4583766,0.19506577,2.3498564
AT1G15460,0.3569185,0.15189052,2.3498404
AT5G65790,0.23445912,0.099788494,2.3495605
AT5G58500,0.37496954,0.1595933,2.3495317
AT5G45900,0.111648865,0.047521107,2.349458
AT2G05755,0.13702974,0.058324877,2.3494213
AT4G25830,0.34947357,0.1487574,2.3492851
AT1G02720,0.17052647,0.0725882,2.3492312
AT5G06740,0.32530418,0.13848223,2.349068
AT3G58040,0.08906619,0.03792053,2.3487585
AT5G17170,0.32547203,0.13857214,2.348755
AT5G46620,0.1424334,0.060643796,2.3486884
AT1G14030,0.19093814,0.08129566,2.348688
AT1G64760,0.40146804,0.170935,2.3486588
AT1G33030,0.58204603,0.247829,2.348579
AT4G17740,0.1601771,0.06820269,2.3485448
AT4G20760,0.2013233,0.08572695,2.3484247
AT1G63960,0.6364359,0.2710308,2.348205
AT4G34360,0.27723128,0.11806273,2.348169
AT4G25410,0.43858087,0.18677849,2.3481336
AT3G27840,0.23008399,0.09798856,2.3480697
AT3G60290,0.4593778,0.19566321,2.3477983
AT5G49730,0.45155022,0.19235986,2.347424
AT5G07720,0.34169984,0.14558059,2.3471522
AT5G24070,0.43849176,0.18683434,2.3469548
AT1G75160,0.41725767,0.17780259,2.3467467
AT5G10800,0.27944666,0.11908745,2.3465667
AT3G08040,0.38641548,0.16467775,2.3464944
AT1G53090,0.23091096,0.098407485,2.3464775
AT4G01880,0.13903344,0.05925233,2.3464632
AT5G59330,0.68606573,0.29239538,2.346363
AT2G30750,0.79804087,0.34011838,2.346362
AT5G64970,0.13610974,0.05801125,2.3462641
AT1G51920,0.79384595,0.3383598,2.3461592
AT3G07600,0.45311284,0.19314331,2.3459928
AT2G43390,0.47753376,0.20360464,2.345397
AT5G51890,0.4266184,0.18191138,2.3451989
AT1G61500,0.281455,0.12001637,2.3451383
AT5G19940,0.18425408,0.07857395,2.3449764
AT5G27580,0.38707635,0.16506755,2.3449569
AT3G50990,0.41638136,0.17756733,2.3449206
AT2G15340,0.5913445,0.25220993,2.344652
AT2G35370,0.20834233,0.088868454,2.34439
AT1G60680,0.34003296,0.14504622,2.3443074
