sample,time_hours,time_type,time_raw,age_hours,age_raw,source,title
GSM1047227,168.0,treatment_duration,from:7 days seedlings of Col-0 mutant in Fe and Cu sufficient medium,,,7 days seedlings of Col-0 mutant in Fe and Cu sufficient medium,copt2-1 seedlings versus Col 0 seedlings in Fe and Cu sufficient medium replicate 4
GSM1047228,168.0,treatment_duration,from:7 days seedlings of copt2-1 mutant in Fe deficient and Cu sufficient medium,,,7 days seedlings of copt2-1 mutant in Fe deficient and Cu sufficient medium,copt2-1 seedlings versus Col 0 seedlings Fe deficient and Cu sufficient medium replicate 1
GSM1047229,168.0,treatment_duration,from:7 days seedlings of copt2-1 mutant in Fe deficient and Cu sufficient medium,,,7 days seedlings of copt2-1 mutant in Fe deficient and Cu sufficient medium,copt2-1 seedlings versus Col 0 seedlings Fe deficient and Cu sufficient medium replicate 2
GSM1047230,168.0,treatment_duration,from:7 days seedlings of Col-0 mutant in Fe deficient and Cu sufficient medium,,,7 days seedlings of Col-0 mutant in Fe deficient and Cu sufficient medium,copt2-1 seedlings versus Col 0 seedlings Fe deficient and Cu sufficient medium replicate 3
GSM1047231,168.0,treatment_duration,from:7 days seedlings of Col-0 mutant in Fe deficient and Cu sufficient medium,,,7 days seedlings of Col-0 mutant in Fe deficient and Cu sufficient medium,copt2-1 seedlings versus Col 0 seedlings Fe deficient and Cu sufficient medium replicate 4
GSM1047232,168.0,treatment_duration,from:7 days seedlings of copt2-1 mutant in Fe and Cu sufficient medium,,,7 days seedlings of copt2-1 mutant in Fe and Cu sufficient medium,copt2-1 seedlings versus Col 0 seedlings in Fe and Cu deficient medium  replicate 1
GSM1047233,168.0,treatment_duration,from:7 days seedlings of copt2-1 mutant in Fe and Cu sufficient medium,,,7 days seedlings of copt2-1 mutant in Fe and Cu sufficient medium,copt2-1 seedlings versus Col 0 seedlings in Fe and Cu deficient medium  replicate 2
GSM1047234,168.0,treatment_duration,from:7 days seedlings of Col-0 mutant in Fe and Cu sufficient medium,,,7 days seedlings of Col-0 mutant in Fe and Cu sufficient medium,copt2-1 seedlings versus Col 0 seedlings in Fe and Cu deficient medium  replicate 3
GSM1047235,168.0,treatment_duration,from:7 days seedlings of Col-0 mutant in Fe and Cu sufficient medium,,,7 days seedlings of Col-0 mutant in Fe and Cu sufficient medium,copt2-1 seedlings versus Col 0 seedlings in Fe and Cu deficient medium  replicate 4
GSM1048365,0.0,treatment_duration,time: 0 min,552.0,age: 23d after germination,Col-0 acclimated for 3 d to PSI light,"WT,t=0 min, biological replicate 1"
GSM1048366,0.0,treatment_duration,time: 0 min,552.0,age: 23d after germination,Col-0 acclimated for 3 d to PSI light,"WT,t=0 min, biological replicate 2"
GSM1048367,0.0,treatment_duration,time: 0 min,552.0,age: 23d after germination,Col-0 acclimated for 3 d to PSI light,"WT,t=0 min, biological replicate 3"
GSM1048368,0.5,treatment_duration,time: 30 min,552.0,age: 23d after germination,Col-0 shifted from PSI to PSII-light for 30 min,"WT,t=30 min, biological replicate 1"
GSM1048369,0.5,treatment_duration,time: 30 min,552.0,age: 23d after germination,Col-0 shifted from PSI to PSII-light for 30 min,"WT,t=30 min, biological replicate 2"
GSM1048370,0.5,treatment_duration,time: 30 min,552.0,age: 23d after germination,Col-0 shifted from PSI to PSII-light for 30 min,"WT,t=30 min, biological replicate 3"
GSM1048371,1.0,treatment_duration,time: 60 min,552.0,age: 23d after germination,Col-0 shifted from PSI to PSII-light for 60 min,"WT,t=60 min, biological replicate 1"
GSM1048372,1.0,treatment_duration,time: 60 min,552.0,age: 23d after germination,Col-0 shifted from PSI to PSII-light for 60 min,"WT,t=60 min, biological replicate 2"
GSM1048373,1.0,treatment_duration,time: 60 min,552.0,age: 23d after germination,Col-0 shifted from PSI to PSII-light for 60 min,"WT,t=60 min, biological replicate 3"
GSM1048374,0.0,treatment_duration,time: 0 min,552.0,age: 23d after germination,mutant acclimated for 3 d to PSI light,"mutant,t=0 min, biological replicate 1"
GSM1048375,0.0,treatment_duration,time: 0 min,552.0,age: 23d after germination,mutant acclimated for 3 d to PSI light,"mutant,t=0 min, biological replicate 2"
GSM1048376,0.0,treatment_duration,time: 0 min,552.0,age: 23d after germination,mutant acclimated for 3 d to PSI light,"mutant,t=0 min, biological replicate 3"
GSM1048377,0.5,treatment_duration,time: 30 min,552.0,age: 23d after germination,mutant shifted from PSI to PSII-light for 30 min,"mutant,t=30 min, biological replicate 1"
GSM1048378,0.5,treatment_duration,time: 30 min,552.0,age: 23d after germination,mutant shifted from PSI to PSII-light for 30 min,"mutant,t=30 min, biological replicate 2"
GSM1048379,0.5,treatment_duration,time: 30 min,552.0,age: 23d after germination,mutant shifted from PSI to PSII-light for 30 min,"mutant,t=30 min, biological replicate 3"
GSM1048380,1.0,treatment_duration,time: 60 min,552.0,age: 23d after germination,mutant shifted from PSI to PSII-light for 60 min,"mutant,t=60 min, biological replicate 1"
GSM1048381,1.0,treatment_duration,time: 60 min,552.0,age: 23d after germination,mutant shifted from PSI to PSII-light for 60 min,"mutant,t=60 min, biological replicate 2"
GSM1048382,1.0,treatment_duration,time: 60 min,552.0,age: 23d after germination,mutant shifted from PSI to PSII-light for 60 min,"mutant,t=60 min, biological replicate 3"
GSM1053065,168.0,treatment_duration,from:Low Mg2+ 7 days treatment,,,Col-1,Low Mg2+ 7 days treatment
GSM1053066,168.0,treatment_duration,from:High Mg2+ 7 days treatment,,,Col-1,High Mg2+ 7 days treatment
GSM1199555,96.0,treatment_duration,time: 4 day,,,Col-1,Control
GSM1199556,96.0,treatment_duration,time: 4 day,,,Col-1,Low Mg2+ 4 days treatment
GSM1199557,96.0,treatment_duration,time: 4 day,,,Col-1,High Mg2+ 4 days  treatment
GSM1183274,0.1666666666666666,treatment_duration,from:Arabidopsis leaf 10 min after wounding (local),,,Arabidopsis leaf 10 min after wounding (local),"Leaf local, biological rep1"
GSM1183275,0.1666666666666666,treatment_duration,from:Arabidopsis leaf 10 min after wounding (local),,,Arabidopsis leaf 10 min after wounding (local),"Leaf local, biological rep2"
GSM1183276,0.1666666666666666,treatment_duration,from:Arabidopsis leaf 10 min after wounding of a neighbor leaf (systemic),,,Arabidopsis leaf 10 min after wounding of a neighbor leaf (systemic),"Leaf systemic, biological rep1"
GSM1183277,0.1666666666666666,treatment_duration,from:Arabidopsis leaf 10 min after wounding of a neighbor leaf (systemic),,,Arabidopsis leaf 10 min after wounding of a neighbor leaf (systemic),"Leaf systemic, biological rep2"
GSM1199077,1.0,treatment_duration,from:Wild-type seedlings with dehydration treatment 1h,,,Wild-type seedlings with dehydration treatment 1h,"WT-Dry, biological rep1"
GSM1199078,1.0,treatment_duration,from:Wild-type seedlings with dehydration treatment 1h,,,Wild-type seedlings with dehydration treatment 1h,"WT-Dry, biological rep2"
GSM1199079,1.0,treatment_duration,from:Wild-type seedlings with dehydration treatment 1h,,,Wild-type seedlings with dehydration treatment 1h,"WT-Dry, biological rep3"
GSM1199080,1.0,treatment_duration,from:46T seedlings with dehydration treatment 1h,,,46T seedlings with dehydration treatment 1h,"46T-Dry, biological rep1"
GSM1199081,1.0,treatment_duration,from:46T seedlings with dehydration treatment 1h,,,46T seedlings with dehydration treatment 1h,"46T-Dry, biological rep2"
GSM1199082,1.0,treatment_duration,from:46T seedlings with dehydration treatment 1h,,,46T seedlings with dehydration treatment 1h,"46T-Dry, biological rep3"
GSM1202358,0.0,treatment_duration,"from:Col-0, 35S:MBS1, at HL 0h, biological rep1",,,"Col-0, 35S:MBS1, whole seedlings without root, at HL 0h","Col-0, 35S:MBS1, at HL 0h, biological rep1"
GSM1202359,0.0,treatment_duration,"from:Col-0, 35S:MBS1, at HL 0h, biological rep2",,,"Col-0, 35S:MBS1, whole seedlings without root, at HL 0h","Col-0, 35S:MBS1, at HL 0h, biological rep2"
GSM1202360,0.0,treatment_duration,"from:Col-0, 35S:MBS1, at HL 0h, biological rep3",,,"Col-0, 35S:MBS1, whole seedlings without root, at HL 0h","Col-0, 35S:MBS1, at HL 0h, biological rep3"
GSM1202361,3.0,treatment_duration,"from:Col-0, 35S:MBS1, at HL 3h, biological rep1",,,"Col-0, 35S:MBS1, whole seedlings without root, at HL 3h","Col-0, 35S:MBS1, at HL 3h, biological rep1"
GSM1202362,3.0,treatment_duration,"from:Col-0, 35S:MBS1, at HL 3h, biological rep2",,,"Col-0, 35S:MBS1, whole seedlings without root, at HL 3h","Col-0, 35S:MBS1, at HL 3h, biological rep2"
GSM1202363,3.0,treatment_duration,"from:Col-0, 35S:MBS1, at HL 3h, biological rep3",,,"Col-0, 35S:MBS1, whole seedlings without root, at HL 3h","Col-0, 35S:MBS1, at HL 3h, biological rep3"
GSM1202364,0.0,treatment_duration,"from:Col-0, flu, at HL 0h, biological rep1",,,"Col-0, flu, whole seedlings without root, at HL 0h","Col-0, flu, at HL 0h, biological rep1"
GSM1202365,0.0,treatment_duration,"from:Col-0, flu, at HL 0h, biological rep2",,,"Col-0, flu, whole seedlings without root, at HL 0h","Col-0, flu, at HL 0h, biological rep2"
GSM1202366,0.0,treatment_duration,"from:Col-0, flu, at HL 0h, biological rep3",,,"Col-0, flu, whole seedlings without root, at HL 0h","Col-0, flu, at HL 0h, biological rep3"
GSM1202367,3.0,treatment_duration,"from:Col-0, flu, at HL 3h, biological rep1",,,"Col-0, flu, whole seedlings without root, at HL 3h","Col-0, flu, at HL 3h, biological rep1"
GSM1202368,3.0,treatment_duration,"from:Col-0, flu, at HL 3h, biological rep2",,,"Col-0, flu, whole seedlings without root, at HL 3h","Col-0, flu, at HL 3h, biological rep2"
GSM1202369,3.0,treatment_duration,"from:Col-0, flu, at HL 3h, biological rep3",,,"Col-0, flu, whole seedlings without root, at HL 3h","Col-0, flu, at HL 3h, biological rep3"
GSM1202370,0.0,treatment_duration,"from:Col-0, mbs1-1, at HL 0h, biological rep1",,,"Col-0, mbs1-1, whole seedlings without root, at HL 0h","Col-0, mbs1-1, at HL 0h, biological rep1"
GSM1202371,0.0,treatment_duration,"from:Col-0, mbs1-1, at HL 0h, biological rep2",,,"Col-0, mbs1-1, whole seedlings without root, at HL 0h","Col-0, mbs1-1, at HL 0h, biological rep2"
GSM1202372,0.0,treatment_duration,"from:Col-0, mbs1-1, at HL 0h, biological rep3",,,"Col-0, mbs1-1, whole seedlings without root, at HL 0h","Col-0, mbs1-1, at HL 0h, biological rep3"
GSM1202373,3.0,treatment_duration,"from:Col-0, mbs1-1, at HL 3h, biological rep1",,,"Col-0, mbs1-1, whole seedlings without root, at HL 3h","Col-0, mbs1-1, at HL 3h, biological rep1"
GSM1202374,3.0,treatment_duration,"from:Col-0, mbs1-1, at HL 3h, biological rep2",,,"Col-0, mbs1-1, whole seedlings without root, at HL 3h","Col-0, mbs1-1, at HL 3h, biological rep2"
GSM1202375,3.0,treatment_duration,"from:Col-0, mbs1-1, at HL 3h, biological rep3",,,"Col-0, mbs1-1, whole seedlings without root, at HL 3h","Col-0, mbs1-1, at HL 3h, biological rep3"
GSM1202376,0.0,treatment_duration,"from:Col-0, RNAi-MBS2/mbs1-1, at HL 0h, biological rep1",,,"Col-0, RNAi-MBS2/mbs1-1, whole seedlings without root, at HL 0h","Col-0, RNAi-MBS2/mbs1-1, at HL 0h, biological rep1"
GSM1202377,0.0,treatment_duration,"from:Col-0, RNAi-MBS2/mbs1-1, at HL 0h, biological rep2",,,"Col-0, RNAi-MBS2/mbs1-1, whole seedlings without root, at HL 0h","Col-0, RNAi-MBS2/mbs1-1, at HL 0h, biological rep2"
GSM1202378,0.0,treatment_duration,"from:Col-0, RNAi-MBS2/mbs1-1, at HL 0h, biological rep3",,,"Col-0, RNAi-MBS2/mbs1-1, whole seedlings without root, at HL 0h","Col-0, RNAi-MBS2/mbs1-1, at HL 0h, biological rep3"
GSM1202379,3.0,treatment_duration,"from:Col-0, RNAi-MBS2/mbs1-1, at HL 3h, biological rep1",,,"Col-0, RNAi-MBS2/mbs1-1, whole seedlings without root, at HL 3h","Col-0, RNAi-MBS2/mbs1-1, at HL 3h, biological rep1"
GSM1202380,3.0,treatment_duration,"from:Col-0, RNAi-MBS2/mbs1-1, at HL 3h, biological rep2",,,"Col-0, RNAi-MBS2/mbs1-1, whole seedlings without root, at HL 3h","Col-0, RNAi-MBS2/mbs1-1, at HL 3h, biological rep2"
GSM1202381,3.0,treatment_duration,"from:Col-0, RNAi-MBS2/mbs1-1, at HL 3h, biological rep3",,,"Col-0, RNAi-MBS2/mbs1-1, whole seedlings without root, at HL 3h","Col-0, RNAi-MBS2/mbs1-1, at HL 3h, biological rep3"
GSM1202382,0.0,treatment_duration,"from:Col-0, WT, at HL 0h, biological rep1",,,"Col-0, WT, whole seedlings without root, at HL 0h","Col-0, WT, at HL 0h, biological rep1"
GSM1202383,0.0,treatment_duration,"from:Col-0, WT, at HL 0h, biological rep2",,,"Col-0, WT, whole seedlings without root, at HL 0h","Col-0, WT, at HL 0h, biological rep2"
GSM1202384,0.0,treatment_duration,"from:Col-0, WT, at HL 0h, biological rep3",,,"Col-0, WT, whole seedlings without root, at HL 0h","Col-0, WT, at HL 0h, biological rep3"
GSM1202385,3.0,treatment_duration,"from:Col-0, WT, at HL 3h, biological rep1",,,"Col-0, WT, whole seedlings without root, at HL 3h","Col-0, WT, at HL 3h, biological rep1"
GSM1202386,3.0,treatment_duration,"from:Col-0, WT, at HL 3h, biological rep2",,,"Col-0, WT, whole seedlings without root, at HL 3h","Col-0, WT, at HL 3h, biological rep2"
GSM1202387,3.0,treatment_duration,"from:Col-0, WT, at HL 3h, biological rep3",,,"Col-0, WT, whole seedlings without root, at HL 3h","Col-0, WT, at HL 3h, biological rep3"
GSM1209670,,,,12.0,age: 12-day-old,"Col-0. Seeds were grown on basal medium for five days, transferred to fresh medium and grown vertically for another seven days. After the 12-day culture, the roots were removed and used for RNA extraction.",Col-0_root_rep1
GSM1209671,,,,12.0,age: 12-day-old,"sahy1 T-DNA insertion mutant. Seeds were grown on basal medium for five days, transferred to fresh medium and grown vertically for another seven days. After the 12-day culture, the roots were removed and used for RNA extraction.",sahy1_root_rep1
GSM1209672,,,,12.0,age: 12-day-old,"Col-7. Seeds were grown on basal medium for five days, transferred to fresh medium and grown vertically for another seven days. After the 12-day culture, the roots were removed and used for RNA extraction.",Col-7_root_rep1
GSM1209673,,,,12.0,age: 12-day-old,"SAHY1 overexpression line 4-1. Seeds were grown on basal medium for five days, transferred to fresh medium and grown vertically for another seven days. After the 12-day culture, the roots were removed and used for RNA extraction.",SAHY1OE_root_rep1
GSM1209674,,,,12.0,age: 12-day-old,"Col-0. Seeds were grown on basal medium for five days, transferred to fresh medium and grown vertically for another seven days. After the 12-day culture, the roots were removed and used for RNA extraction.",Col-0_root_rep2
GSM1209675,,,,12.0,age: 12-day-old,"sahy1 T-DNA insertion mutant. Seeds were grown on basal medium for five days, transferred to fresh medium and grown vertically for another seven days. After the 12-day culture, the roots were removed and used for RNA extraction.",sahy1_root_rep2
GSM1209676,,,,12.0,age: 12-day-old,"Col-7. Seeds were grown on basal medium for five days, transferred to fresh medium and grown vertically for another seven days. After the 12-day culture, the roots were removed and used for RNA extraction.",Col-7_root_rep2
GSM1209677,,,,12.0,age: 12-day-old,"SAHY1 overexpression line 4-1. Seeds were grown on basal medium for five days, transferred to fresh medium and grown vertically for another seven days. After the 12-day culture, the roots were removed and used for RNA extraction.",SAHY1OE_root_rep2
GSM1209678,,,,12.0,age: 12-day-old,"Col-0. Seeds were grown on basal medium for five days, transferred to fresh medium and grown vertically for another seven days. After the 12-day culture, the roots were removed and used for RNA extraction.",Col-0_root_rep3
GSM1209679,,,,12.0,age: 12-day-old,"sahy1 T-DNA insertion mutant. Seeds were grown on basal medium for five days, transferred to fresh medium and grown vertically for another seven days. After the 12-day culture, the roots were removed and used for RNA extraction.",sahy1_root_rep3
GSM1209680,,,,12.0,age: 12-day-old,"Col-7. Seeds were grown on basal medium for five days, transferred to fresh medium and grown vertically for another seven days. After the 12-day culture, the roots were removed and used for RNA extraction.",Col-7_root_rep3
GSM1209681,,,,12.0,age: 12-day-old,"SAHY1 overexpression line 4-1. Seeds were grown on basal medium for five days, transferred to fresh medium and grown vertically for another seven days. After the 12-day culture, the roots were removed and used for RNA extraction.",SAHY1OE_root_rep3
GSM1254497,8.0,treatment_duration,from:WT_normal condition_before 8hr anoxia,168.0,age: 7 days,WT_normal condition_before 8hr anoxia,Col_8hrAR_Nor_rep1
GSM1254498,8.0,treatment_duration,from:WT_normal condition_before 8hr anoxia,168.0,age: 7 days,WT_normal condition_before 8hr anoxia,Col_8hrAR_Nor_rep2
GSM1254499,8.0,treatment_duration,from:WT_normal condition_before 8hr anoxia,168.0,age: 7 days,WT_normal condition_before 8hr anoxia,Col_8hrAR_Nor_rep3
GSM1254500,8.0,treatment_duration,from:WT_normal condition_before 8hr anoxia,168.0,age: 7 days,WT_normal condition_before 8hr anoxia,Col_8hrAR_Nor_rep4
GSM1254501,8.0,treatment_duration,from:8hr anoxia-reoxygenated WT_reoxygenation 0hr,168.0,age: 7 days,8hr anoxia-reoxygenated WT_reoxygenation 0hr,Col_8hrAR_Re0_rep1
GSM1254502,8.0,treatment_duration,from:8hr anoxia-reoxygenated WT_reoxygenation 0hr,168.0,age: 7 days,8hr anoxia-reoxygenated WT_reoxygenation 0hr,Col_8hrAR_Re0_rep2
GSM1254503,8.0,treatment_duration,from:8hr anoxia-reoxygenated WT_reoxygenation 0hr,168.0,age: 7 days,8hr anoxia-reoxygenated WT_reoxygenation 0hr,Col_8hrAR_Re0_rep3
GSM1254504,8.0,treatment_duration,from:8hr anoxia-reoxygenated WT_reoxygenation 0hr,168.0,age: 7 days,8hr anoxia-reoxygenated WT_reoxygenation 0hr,Col_8hrAR_Re0_rep4
GSM1254505,8.0,treatment_duration,from:8hr anoxia-reoxygenated WT_reoxygenation 0.5hr,168.0,age: 7 days,8hr anoxia-reoxygenated WT_reoxygenation 0.5hr,Col_8hrAR_Re0.5_rep1
GSM1254506,8.0,treatment_duration,from:8hr anoxia-reoxygenated WT_reoxygenation 0.5hr,168.0,age: 7 days,8hr anoxia-reoxygenated WT_reoxygenation 0.5hr,Col_8hrAR_Re0.5_rep2
GSM1254507,8.0,treatment_duration,from:8hr anoxia-reoxygenated WT_reoxygenation 0.5hr,168.0,age: 7 days,8hr anoxia-reoxygenated WT_reoxygenation 0.5hr,Col_8hrAR_Re0.5_rep3
GSM1254508,8.0,treatment_duration,from:8hr anoxia-reoxygenated WT_reoxygenation 0.5hr,168.0,age: 7 days,8hr anoxia-reoxygenated WT_reoxygenation 0.5hr,Col_8hrAR_Re0.5_rep4
GSM1254509,8.0,treatment_duration,from:8hr anoxia-reoxygenated WT_reoxygenation 1hr,168.0,age: 7 days,8hr anoxia-reoxygenated WT_reoxygenation 1hr,Col_8hrAR_Re1_rep1
GSM1254510,8.0,treatment_duration,from:8hr anoxia-reoxygenated WT_reoxygenation 1hr,168.0,age: 7 days,8hr anoxia-reoxygenated WT_reoxygenation 1hr,Col_8hrAR_Re1_rep2
GSM1254511,8.0,treatment_duration,from:8hr anoxia-reoxygenated WT_reoxygenation 1hr,168.0,age: 7 days,8hr anoxia-reoxygenated WT_reoxygenation 1hr,Col_8hrAR_Re1_rep3
GSM1254512,8.0,treatment_duration,from:8hr anoxia-reoxygenated WT_reoxygenation 1hr,168.0,age: 7 days,8hr anoxia-reoxygenated WT_reoxygenation 1hr,Col_8hrAR_Re1_rep4
